Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
cursor,hand_images\hand_1461.png,"326,283","310,274","297,257","296,240","303,227","305,234","302,215","301,202","300,192","316,235","312,220","308,236","306,246","327,239","323,224","318,241","316,253","339,245","332,234","327,246","325,255"
cursor,hand_images\hand_1462.png,"350,279","334,266","325,246","328,227","338,219","337,229","336,209","335,197","335,187","347,231","348,215","340,228","337,240","357,236","356,221","348,235","346,247","367,243","364,231","356,240","354,249"
cursor,hand_images\hand_1463.png,"368,273","352,260","344,239","348,220","360,211","354,221","354,202","355,190","357,180","365,224","366,207","360,222","357,233","375,229","376,213","368,229","365,240","385,236","383,224","376,233","373,242"
cursor,hand_images\hand_1464.png,"374,266","359,253","350,231","355,212","368,203","359,214","360,196","360,184","363,174","371,217","373,201","367,216","365,226","382,221","383,206","376,222","372,233","393,229","391,216","384,226","381,235"
cursor,hand_images\hand_1465.png,"388,272","373,259","365,238","371,219","381,209","372,220","372,201","373,190","376,180","384,222","387,207","382,223","379,234","394,227","397,214","389,230","387,240","405,235","404,224","398,235","395,242"
cursor,hand_images\hand_1466.png,"391,301","376,287","368,266","374,247","385,236","376,245","376,226","378,214","382,203","388,249","391,232","385,250","383,260","399,254","401,240","394,258","391,267","410,262","410,251","402,263","400,270"
cursor,hand_images\hand_1467.png,"373,314","357,302","346,281","350,261","361,251","355,260","354,239","355,226","357,214","368,262","370,244","363,261","360,273","380,267","380,252","372,269","369,280","392,275","389,264","382,275","379,282"
cursor,hand_images\hand_1468.png,"345,315","327,302","315,283","315,265","323,254","323,260","320,241","317,229","316,218","335,261","332,243","325,257","322,270","347,265","342,251","335,269","333,281","359,272","352,261","345,273","343,282"
cursor,hand_images\hand_1469.png,"341,322","322,313","309,295","308,277","315,265","317,270","313,250","310,239","307,229","328,271","324,253","320,269","319,280","340,274","335,260","330,280","329,291","352,281","346,270","340,283","339,292"
cursor,hand_images\hand_1470.png,"365,325","348,315","335,294","337,274","349,265","344,270","342,250","341,237","342,226","357,272","357,255","352,273","351,286","369,277","368,264","362,283","361,294","382,284","379,275","372,287","371,295"
cursor,hand_images\hand_1471.png,"390,315","374,302","365,281","371,263","383,252","374,257","375,236","377,223","381,212","387,260","391,242","385,259","382,271","400,266","402,253","394,271","390,282","412,275","411,264","404,276","400,284"
cursor,hand_images\hand_1472.png,"394,306","377,292","368,271","374,253","387,244","378,249","379,227","382,214","385,203","392,252","395,234","389,250","386,262","404,258","405,245","397,262","393,273","416,268","415,257","407,269","403,277"
cursor,hand_images\hand_1473.png,"386,286","369,273","359,253","363,236","373,225","369,230","369,209","370,197","373,185","382,233","384,215","378,231","375,244","394,239","394,224","387,242","384,253","405,248","403,236","396,247","393,255"
cursor,hand_images\hand_1474.png,"362,260","343,249","331,228","332,209","340,198","341,207","338,187","337,174","337,163","352,208","352,190","347,205","345,217","364,213","361,198","356,215","355,227","375,220","371,206","365,218","364,228"
cursor,hand_images\hand_1475.png,"357,243","339,231","328,212","328,194","337,182","336,193","333,173","332,161","332,150","347,193","347,176","343,191","341,204","358,196","357,180","352,197","350,210","369,202","367,188","361,199","358,209"
cursor,hand_images\hand_1476.png,"366,262","350,248","342,226","346,207","358,198","354,210","354,190","355,177","357,167","365,212","367,196","359,209","355,221","376,217","376,201","367,216","363,228","387,225","384,212","376,222","373,231"
cursor,hand_images\hand_1477.png,"359,281","344,268","336,246","341,226","353,216","350,227","352,207","352,195","354,184","361,230","363,213","353,227","348,238","371,236","372,220","361,237","356,248","381,245","378,232","369,244","365,252"
cursor,hand_images\hand_1478.png,"339,289","323,277","314,258","314,240","325,232","329,236","328,217","326,204","325,194","340,239","337,223","328,235","323,247","350,245","345,232","336,246","332,258","360,253","352,243","344,253","342,262"
cursor,hand_images\hand_1479.png,"313,319","295,310","279,293","275,275","285,264","289,267","284,247","280,237","276,227","302,267","293,253","289,273","289,287","314,271","303,261","299,281","300,294","326,277","315,269","310,283","310,294"
cursor,hand_images\hand_1480.png,"336,333","319,322","305,306","301,289","312,279","314,282","309,264","305,252","301,243","326,282","320,270","316,285","315,297","338,285","330,276","326,291","325,302","350,291","341,285","336,295","335,304"
cursor,hand_images\hand_1481.png,"371,314","356,314","340,298","339,280","351,271","349,277","349,260","350,247","351,238","361,276","360,260","356,272","352,284","373,280","372,268","366,282","362,293","383,287","380,279","375,289","372,298"
cursor,hand_images\hand_1482.png,"367,327","350,317","338,296","342,279","352,269","348,275","347,255","348,242","349,231","361,276","362,258","356,274","353,287","373,280","372,267","365,285","362,297","385,288","381,279","375,290","372,299"
cursor,hand_images\hand_1483.png,"377,309","361,306","347,287","348,266","362,258","358,266","357,249","356,236","357,226","370,266","367,250","364,266","363,279","383,270","380,255","373,273","371,285","394,278","390,267","383,279","380,288"
cursor,hand_images\hand_1484.png,"373,318","356,306","346,285","351,267","362,256","356,264","356,243","357,231","359,220","369,266","370,249","365,265","362,278","381,271","381,257","373,275","370,286","392,279","390,269","383,280","380,289"
cursor,hand_images\hand_1485.png,"355,297","338,286","327,266","326,248","334,237","336,245","334,224","332,211","332,200","347,246","345,228","339,242","336,255","358,250","355,235","349,252","347,264","370,257","363,246","358,257","356,267"
cursor,hand_images\hand_1486.png,"325,284","308,277","293,259","291,240","300,230","303,237","299,218","295,205","293,194","315,237","309,221","306,236","305,249","326,240","319,226","315,242","314,255","338,245","329,235","324,247","324,257"
cursor,hand_images\hand_1487.png,"314,279","296,270","281,254","277,237","286,225","291,232","287,214","282,203","279,194","302,232","295,215","292,231","292,243","313,235","306,220","302,237","302,249","325,240","316,229","311,242","311,252"
cursor,hand_images\hand_1488.png,"305,266","287,258","271,241","268,222","277,210","280,219","275,201","270,190","267,180","291,219","284,204","282,222","284,233","302,221","295,206","291,225","293,237","314,226","306,214","301,226","302,237"
cursor,hand_images\hand_1489.png,"314,241","297,232","283,216","279,198","289,187","291,198","288,181","283,169","279,160","301,198","295,183","292,198","292,208","312,200","305,183","301,200","302,212","323,204","316,193","311,203","311,212"
cursor,hand_images\hand_1490.png,"337,232","319,224","307,206","305,189","312,180","314,188","310,172","308,160","307,151","324,188","321,173","317,185","316,197","335,191","331,177","326,190","325,202","346,196","341,185","336,194","335,203"
cursor,hand_images\hand_1491.png,"375,241","359,232","348,212","352,195","361,186","360,196","360,178","360,166","361,156","371,197","372,181","366,192","364,204","381,201","380,187","374,200","373,210","391,207","388,195","382,202","381,211"
cursor,hand_images\hand_1492.png,"385,281","372,270","367,249","373,233","385,226","381,232","384,216","386,205","390,197","391,237","395,223","385,237","380,246","401,245","403,231","391,245","387,254","409,255","408,243","398,252","395,259"
cursor,hand_images\hand_1493.png,"368,301","356,286","350,264","357,246","370,240","366,250","370,232","372,220","375,210","376,254","380,238","370,250","364,260","386,261","388,246","376,258","371,268","395,271","392,258","383,266","378,274"
cursor,hand_images\hand_1494.png,"338,314","325,301","316,281","318,264","328,255","330,262","330,243","329,231","329,221","341,265","339,249","331,264","327,276","351,270","347,257","338,273","335,284","361,279","354,268","346,278","344,287"
cursor,hand_images\hand_1495.png,"341,324","326,312","317,291","318,274","329,265","331,272","329,254","328,242","327,232","342,274","339,259","331,274","328,287","352,280","347,267","338,284","336,296","361,289","354,278","346,289","344,298"
cursor,hand_images\hand_1496.png,"352,328","336,317","326,298","327,282","337,273","338,277","336,260","335,248","334,238","350,280","347,265","340,280","337,293","361,285","356,274","348,290","345,301","371,294","364,285","356,295","354,304"
cursor,hand_images\hand_1497.png,"380,334","366,321","359,299","364,281","376,275","370,281","372,262","373,250","376,240","382,284","384,268","377,283","374,294","392,290","393,277","384,293","381,303","403,299","400,289","392,298","389,306"
cursor,hand_images\hand_1498.png,"387,344","373,330","367,310","373,294","385,286","377,290","379,271","383,260","387,250","390,294","394,278","386,293","381,305","401,301","402,288","392,305","388,316","411,310","409,300","401,311","396,319"
cursor,hand_images\hand_1499.png,"381,348","367,333","360,312","366,294","379,287","371,292","373,273","375,262","379,251","383,296","387,279","380,294","375,306","395,302","396,289","387,305","382,316","405,312","403,302","394,313","390,321"
cursor,hand_images\hand_1500.png,"349,334","334,323","323,304","325,289","336,282","336,282","334,263","333,251","333,241","349,284","345,270","339,285","337,297","360,290","354,281","348,296","347,306","371,298","363,291","356,302","355,308"
cursor,hand_images\hand_1501.png,"328,312","314,298","306,278","308,260","319,250","321,259","321,240","319,227","319,217","332,262","329,244","321,261","319,274","343,268","338,253","328,271","326,283","353,277","346,265","337,276","335,285"
cursor,hand_images\hand_1502.png,"316,321","306,308","299,287","302,271","314,265","324,267","326,249","326,237","325,227","335,273","328,263","317,275","310,287","343,283","336,273","324,285","318,296","351,295","344,285","333,291","327,299"
cursor,hand_images\hand_1503.png,"145,362","161,354","175,336","177,323","174,312","163,309","166,289","169,277","170,267","150,312","156,299","161,313","162,324","139,318","145,307","150,321","150,331","127,326","135,315","141,326","141,334"
cursor,hand_images\hand_1504.png,"149,292","169,277","181,260","185,241","176,228","173,236","177,213","179,200","179,188","161,237","167,219","170,237","170,247","150,241","155,224","160,242","159,252","137,248","143,236","150,246","151,254"
cursor,hand_images\hand_1505.png,"168,270","185,258","198,239","201,222","194,210","188,217","191,196","194,183","194,172","177,218","182,200","188,214","188,225","166,222","171,205","178,220","178,232","153,228","160,214","168,225","168,234"
cursor,hand_images\hand_1506.png,"187,257","205,245","217,227","222,208","214,196","206,206","209,186","211,172","211,161","196,206","202,187","207,202","206,213","185,209","191,191","197,206","196,219","172,214","181,200","188,210","189,220"
cursor,hand_images\hand_1507.png,"216,255","234,244","246,224","250,207","243,194","235,203","238,180","241,164","241,151","225,204","232,187","237,203","235,213","214,207","221,191","227,207","226,218","201,212","211,198","218,209","218,219"
cursor,hand_images\hand_1508.png,"262,269","278,252","287,234","289,219","283,207","269,214","272,196","276,184","279,174","260,215","267,198","278,209","281,220","252,219","261,202","273,216","274,229","242,225","252,210","263,220","266,230"
cursor,hand_images\hand_1509.png,"292,276","305,261","313,244","318,229","312,216","295,223","296,204","301,191","305,181","288,225","297,206","307,220","307,230","281,228","291,211","301,226","300,237","273,234","284,220","293,230","293,240"
cursor,hand_images\hand_1510.png,"295,311","309,295","318,276","323,261","317,251","296,255","298,236","303,223","307,213","288,258","300,241","310,254","309,265","281,262","294,247","304,262","301,272","274,270","287,257","296,267","294,276"
cursor,hand_images\hand_1511.png,"239,330","258,313","271,295","276,278","270,268","256,277","261,258","267,269","268,280","248,277","255,259","261,273","259,284","239,279","247,262","254,276","252,287","228,283","238,268","247,277","248,286"
cursor,hand_images\hand_1512.png,"185,331","204,318","217,297","220,280","213,268","204,275","205,252","209,238","211,227","193,277","199,255","207,266","210,277","182,281","188,260","196,274","197,288","169,289","177,273","186,283","187,294"
cursor,hand_images\hand_1513.png,"155,328","172,312","184,291","189,272","180,260","169,268","173,246","177,231","180,220","158,270","164,250","173,262","176,273","146,276","151,256","162,271","166,284","134,285","141,270","152,280","156,290"
cursor,hand_images\hand_1514.png,"164,319","179,304","189,283","192,264","183,251","173,259","175,237","177,223","178,211","162,261","168,242","176,257","179,267","151,267","157,250","168,265","171,277","139,276","147,263","158,273","162,282"
cursor,hand_images\hand_1515.png,"164,325","180,309","191,289","196,272","188,258","171,263","176,243","182,230","187,220","160,266","170,247","180,263","182,275","150,271","161,257","172,274","173,287","138,281","152,270","163,281","164,291"
cursor,hand_images\hand_1516.png,"175,343","195,324","210,308","220,295","220,281","186,276","203,262","214,274","215,285","176,278","202,269","210,287","206,299","166,284","192,277","200,295","198,307","158,294","179,289","189,302","189,312"
cursor,hand_images\hand_1517.png,"169,325","189,312","205,295","213,279","209,264","192,267","200,248","207,237","213,228","181,268","192,250","199,267","200,279","168,272","180,256","188,275","189,288","154,280","167,269","176,281","178,292"
cursor,hand_images\hand_1518.png,"150,303","169,290","183,273","190,256","185,242","173,253","178,234","185,226","190,220","163,253","171,231","177,244","177,255","151,255","160,236","167,251","168,263","138,260","148,247","157,257","159,268"
cursor,hand_images\hand_1519.png,"124,291","144,277","158,260","165,242","159,229","148,241","155,219","160,206","162,195","138,240","143,219","148,231","149,241","127,242","132,221","139,235","140,248","114,247","121,232","130,240","132,251"
cursor,hand_images\hand_1520.png,"102,292","121,281","136,264","141,245","135,232","128,243","135,224","139,211","142,201","118,242","122,220","126,228","127,238","106,245","111,225","117,237","118,251","94,250","100,236","108,244","110,254"
cursor,hand_images\hand_1521.png,"84,302","102,293","116,275","121,258","115,245","111,254","118,235","121,223","123,214","100,253","104,234","106,245","105,256","88,257","92,239","96,252","97,264","75,263","80,249","87,258","89,268"
cursor,hand_images\hand_1522.png,"66,323","85,309","96,291","101,271","92,259","93,271","97,251","99,238","99,228","80,270","83,251","84,266","84,275","69,273","69,255","75,270","76,281","56,280","59,267","66,275","69,284"
cursor,hand_images\hand_1523.png,"78,323","95,312","109,296","113,277","106,263","108,273","114,254","116,241","116,230","95,272","99,253","100,265","100,276","83,275","86,256","90,270","90,282","70,280","74,267","80,276","82,286"
cursor,hand_images\hand_1524.png,"99,327","116,320","133,305","137,287","133,274","133,282","140,264","143,253","144,243","121,280","127,263","130,271","129,282","109,282","114,265","117,277","117,289","97,286","102,275","107,284","109,294"
cursor,hand_images\hand_1525.png,"125,337","143,334","162,321","168,306","167,292","164,299","174,282","180,271","184,262","153,295","161,276","161,289","158,300","141,295","148,279","150,293","148,305","127,298","136,287","140,297","140,307"
cursor,hand_images\hand_1526.png,"143,349","160,346","178,336","189,322","193,308","182,313","194,297","203,288","209,279","173,308","186,291","184,305","179,317","162,307","173,292","174,308","170,320","149,307","159,298","164,310","163,320"
cursor,hand_images\hand_1527.png,"152,354","171,353","190,343","200,330","204,318","193,321","205,306","215,298","223,292","184,317","198,300","198,314","193,325","174,315","187,301","187,317","183,328","161,315","174,307","178,319","176,328"
cursor,hand_images\hand_1528.png,"162,360","179,359","198,350","209,340","213,329","202,327","215,314","225,307","233,301","194,323","208,310","208,324","204,336","184,321","198,310","198,326","194,337","171,321","184,315","188,327","186,337"
cursor,hand_images\hand_1529.png,"175,373","194,373","212,365","224,357","232,347","217,341","232,331","243,327","251,322","210,337","226,328","225,342","219,352","201,335","217,327","216,342","210,353","189,334","205,330","208,343","204,353"
cursor,hand_images\hand_1530.png,"181,380","198,380","217,374","229,366","239,356","221,350","237,338","248,335","258,332","215,345","233,336","230,351","223,361","207,342","223,336","221,352","215,361","196,341","211,337","214,350","210,360"
cursor,hand_images\hand_1531.png,"199,353","208,354","218,352","224,346","223,340","223,330","234,322","242,318","248,315","215,325","221,324","220,335","218,344","206,324","210,324","209,336","208,344","196,325","198,329","199,338","198,344"
cursor,hand_images\hand_1532.png,"168,368","187,368","208,359","219,350","226,342","212,336","226,326","237,320","246,316","204,332","219,321","220,334","215,345","195,330","209,322","210,337","205,348","183,330","197,325","199,337","196,347"
cursor,hand_images\hand_1533.png,"136,346","156,344","177,334","187,321","187,309","180,313","193,298","202,289","208,281","171,308","182,290","183,302","179,313","160,307","170,293","172,306","169,317","147,307","157,298","161,307","160,316"
cursor,hand_images\hand_1534.png,"116,332","134,330","151,318","160,305","163,293","158,297","169,281","176,270","181,261","148,293","158,276","158,286","155,296","136,292","146,276","146,288","143,299","123,294","132,282","134,292","133,302"
cursor,hand_images\hand_1535.png,"93,323","111,317","126,303","134,286","132,272","132,284","142,267","146,256","149,246","121,280","129,264","126,276","122,284","109,280","116,264","115,277","112,287","97,281","103,271","105,280","103,289"
cursor,hand_images\hand_1536.png,"67,314","85,303","96,289","101,272","97,259","104,273","112,255","114,243","115,232","93,270","95,253","90,264","88,273","81,269","83,254","81,266","79,276","70,273","71,262","73,270","74,278"
cursor,hand_images\hand_1537.png,"59,313","75,301","86,287","90,269","85,255","95,269","100,250","101,238","100,227","83,267","86,250","81,262","79,270","71,268","73,252","71,265","70,275","59,272","60,261","62,269","63,277"
cursor,hand_images\hand_1538.png,"56,314","72,299","82,285","86,268","81,254","90,269","95,249","95,237","95,227","78,268","79,250","74,263","73,271","66,268","67,252","66,265","65,275","55,272","54,261","57,269","59,276"
cursor,hand_images\hand_1539.png,"71,317","89,304","100,290","105,271","101,259","107,275","115,255","116,242","117,231","95,272","99,253","95,266","94,274","84,271","87,254","85,267","84,278","72,275","74,263","77,271","77,280"
cursor,hand_images\hand_1540.png,"80,319","98,307","110,295","116,277","111,264","117,277","124,258","127,246","128,236","105,274","110,257","105,269","104,277","94,273","97,256","96,269","95,281","82,277","84,265","87,273","87,282"
cursor,hand_images\hand_1541.png,"97,326","116,317","130,304","138,286","135,273","137,285","145,268","149,256","152,247","126,282","134,265","130,276","128,284","115,281","121,265","120,278","117,289","102,283","107,272","110,281","110,290"
cursor,hand_images\hand_1542.png,"113,331","132,326","148,313","156,298","156,284","153,294","163,278","170,266","174,256","143,290","152,272","151,282","148,291","131,289","140,273","140,285","137,297","119,291","127,279","130,289","129,299"
cursor,hand_images\hand_1543.png,"131,340","149,338","168,328","179,314","181,299","172,307","184,291","193,281","199,272","162,302","174,284","172,297","168,308","151,301","162,286","162,300","158,311","139,300","148,291","152,301","151,311"
cursor,hand_images\hand_1544.png,"161,327","173,331","187,325","195,316","197,305","192,303","203,289","210,282","215,275","182,298","192,288","189,304","185,314","170,297","179,288","178,304","176,314","158,299","165,294","168,306","169,315"
cursor,hand_images\hand_1545.png,"145,344","163,343","182,333","195,320","198,306","187,311","200,295","209,286","216,276","177,306","190,287","188,302","184,314","166,304","178,288","178,304","174,316","153,304","163,294","168,306","167,316"
cursor,hand_images\hand_1546.png,"156,319","175,314","194,302","205,286","205,270","196,280","208,263","215,251","221,239","185,275","196,256","196,270","193,283","173,275","183,256","184,273","182,286","159,276","169,264","173,276","173,287"
cursor,hand_images\hand_1547.png,"168,294","188,284","205,265","213,244","207,227","203,243","212,223","217,208","219,196","190,240","197,217","198,232","197,244","177,242","182,220","187,236","186,249","162,246","169,230","175,240","177,251"
cursor,hand_images\hand_1548.png,"151,300","172,286","186,266","191,244","185,227","181,246","189,224","192,208","192,196","169,244","174,219","175,232","174,244","156,246","160,222","164,236","164,251","141,250","146,234","154,242","157,254"
cursor,hand_images\hand_1549.png,"151,302","171,289","185,270","191,248","183,232","181,249","188,226","191,211","192,198","168,247","173,222","175,236","174,248","156,249","160,226","164,240","165,254","141,253","146,236","153,245","156,256"
cursor,hand_images\hand_1550.png,"180,292","201,282","218,263","226,242","221,227","211,242","219,222","225,208","230,197","200,240","206,217","214,225","217,236","188,241","195,219","202,231","203,245","174,244","182,229","190,237","192,248"
cursor,hand_images\hand_1551.png,"210,291","232,284","251,266","260,247","255,232","244,242","252,221","259,208","264,197","232,240","240,217","246,228","247,240","221,241","228,219","235,233","236,246","207,244","215,228","223,237","225,248"
cursor,hand_images\hand_1552.png,"244,287","264,279","283,258","293,236","289,219","277,232","288,211","296,195","300,182","264,229","273,203","276,219","276,234","251,230","259,206","265,224","266,240","235,235","245,218","254,230","258,242"
cursor,hand_images\hand_1553.png,"264,279","282,276","298,258","305,236","299,222","289,233","298,211","303,198","306,185","277,231","282,210","287,225","288,237","265,234","270,213","277,230","278,243","252,239","258,224","267,235","269,247"
cursor,hand_images\hand_1554.png,"259,296","282,279","297,260","304,237","296,221","289,236","298,212","303,199","306,186","277,234","283,210","286,227","286,239","265,237","271,214","277,232","276,247","250,243","257,223","267,234","269,246"
cursor,hand_images\hand_1555.png,"284,301","306,286","323,270","330,254","328,240","312,248","320,230","329,237","334,246","302,246","311,223","321,234","323,246","290,246","300,225","309,238","311,251","277,249","288,234","298,243","300,254"
cursor,hand_images\hand_1556.png,"302,311","326,302","343,289","352,273","352,257","336,266","343,249","347,259","345,269","326,263","336,242","341,256","339,269","315,262","326,243","332,258","330,272","302,263","314,251","322,261","324,271"
cursor,hand_images\hand_1557.png,"315,326","336,320","352,309","362,295","364,280","347,286","359,271","369,262","376,255","339,283","351,265","353,279","350,291","329,282","341,267","345,282","342,295","317,284","330,273","337,283","338,294"
cursor,hand_images\hand_1558.png,"302,318","321,313","336,299","345,286","346,273","332,279","342,264","350,255","356,247","323,276","332,258","337,270","337,282","313,276","322,259","329,272","329,284","301,278","311,266","319,274","321,284"
cursor,hand_images\hand_1559.png,"281,311","299,303","313,291","321,277","319,265","304,271","306,252","314,256","317,264","296,269","301,246","309,255","309,266","287,270","295,252","303,263","303,275","277,272","285,259","293,266","295,275"
cursor,hand_images\hand_1560.png,"237,302","254,292","267,275","270,257","263,246","262,257","268,240","271,229","272,219","252,256","253,237","258,244","259,252","241,258","243,241","249,252","251,263","229,263","234,250","241,258","244,267"
cursor,hand_images\hand_1561.png,"238,296","251,287","262,272","266,260","264,249","262,270","265,257","264,247","261,240","257,267","260,255","259,246","257,239","253,266","256,253","255,246","254,241","248,266","252,255","253,249","252,245"
cursor,hand_images\hand_1562.png,"233,302","249,289","261,273","266,255","259,243","255,258","259,240","261,245","261,250","246,256","250,236","253,247","253,256","236,258","239,238","245,251","245,263","225,261","230,247","237,255","239,264"
cursor,hand_images\hand_1563.png,"273,302","292,293","306,280","312,268","312,259","299,260","303,244","310,248","314,256","291,258","296,239","303,246","306,256","281,258","287,241","293,251","294,263","269,261","277,248","284,255","287,265"
cursor,hand_images\hand_1564.png,"291,305","310,298","324,285","331,271","332,258","319,265","327,250","334,241","338,234","310,262","316,241","322,251","321,262","300,262","308,244","314,257","314,269","289,264","298,252","306,260","307,270"
cursor,hand_images\hand_1565.png,"303,310","322,304","338,291","347,277","349,262","335,271","346,256","354,245","359,235","326,267","336,249","338,262","337,272","317,266","326,250","330,265","328,277","305,268","314,255","321,264","323,274"
cursor,hand_images\hand_1566.png,"306,316","326,310","341,297","350,282","352,267","337,276","346,260","355,250","360,242","328,273","337,253","341,267","339,278","318,272","327,255","332,270","331,282","306,274","316,262","324,271","325,282"
cursor,hand_images\hand_1567.png,"291,316","311,309","328,298","334,283","332,272","323,276","328,260","335,258","338,260","313,273","319,251","326,261","327,273","303,272","311,254","318,266","318,278","292,274","301,261","308,268","309,278"
cursor,hand_images\hand_1568.png,"243,315","260,307","277,292","283,276","276,266","275,270","281,254","286,246","289,238","265,269","270,256","270,269","268,278","254,270","259,259","261,272","260,281","243,274","249,265","252,274","252,282"
cursor,hand_images\hand_1569.png,"128,318","143,313","152,297","153,280","148,269","159,278","163,260","162,246","162,235","148,276","147,259","142,267","141,278","137,277","136,262","133,272","133,282","127,280","125,271","125,278","128,287"
cursor,hand_images\hand_1570.png,"152,326","168,313","178,297","181,278","175,266","178,278","183,259","185,247","185,236","167,277","169,259","171,269","172,279","156,280","157,262","161,274","162,285","143,285","146,273","152,280","154,289"
cursor,hand_images\hand_1571.png,"159,326","176,313","187,296","190,278","185,265","185,277","190,257","191,244","190,234","174,276","175,256","177,268","178,278","163,280","164,261","169,274","170,285","151,285","154,271","160,279","162,289"
cursor,hand_images\hand_1572.png,"158,323","174,311","185,293","191,275","185,261","179,274","184,255","187,242","188,231","168,274","171,252","176,263","178,273","158,277","161,257","169,269","171,281","146,282","151,268","160,275","164,284"
cursor,hand_images\hand_1573.png,"175,325","192,313","204,298","211,286","212,277","196,280","201,264","209,269","214,277","187,280","194,261","203,268","208,279","177,282","184,263","193,274","197,285","165,285","173,273","182,279","187,288"
cursor,hand_images\hand_1574.png,"208,332","225,323","240,309","249,294","247,280","234,287","241,271","248,260","253,251","225,285","234,267","238,280","237,292","215,286","224,269","230,284","230,297","203,290","213,278","221,287","223,298"
cursor,hand_images\hand_1575.png,"218,337","236,328","250,315","260,303","262,289","244,295","254,279","263,270","270,262","236,293","248,274","253,287","252,298","227,292","240,277","245,292","244,304","216,294","230,284","238,295","239,305"
cursor,hand_images\hand_1576.png,"192,325","211,317","227,303","235,290","235,279","221,282","228,266","235,256","240,248","212,281","219,263","227,273","229,285","202,283","210,266","218,279","220,291","191,286","199,274","207,282","210,292"
cursor,hand_images\hand_1577.png,"161,317","177,307","189,290","194,273","190,260","182,273","187,255","191,243","193,233","172,273","177,253","184,259","188,268","162,274","167,254","175,264","177,276","151,278","157,265","165,271","168,280"
cursor,hand_images\hand_1578.png,"150,314","167,304","178,287","183,269","177,257","171,270","177,253","181,241","183,230","162,270","164,251","170,256","173,264","151,271","154,254","162,263","166,275","140,275","144,263","152,269","156,278"
cursor,hand_images\hand_1579.png,"130,313","146,301","155,281","155,261","146,251","147,267","150,249","150,236","149,225","137,267","136,249","141,255","144,262","126,270","126,253","133,261","137,272","114,275","117,263","124,267","129,275"
cursor,hand_images\hand_1580.png,"139,313","155,300","164,282","166,264","159,252","157,268","160,250","160,237","160,226","147,268","147,251","153,252","157,256","136,271","137,253","145,260","150,271","125,276","129,263","136,267","141,276"
cursor,hand_images\hand_1581.png,"183,322","200,312","213,297","220,284","221,275","206,279","212,261","218,252","223,246","197,278","203,261","213,266","218,275","187,280","193,263","202,273","205,284","176,283","183,271","191,277","195,286"
cursor,hand_images\hand_1582.png,"208,335","227,326","242,313","252,300","251,285","236,293","244,277","247,286","246,295","228,291","237,271","241,284","239,296","219,291","227,274","233,288","233,301","208,293","218,282","226,291","227,301"
cursor,hand_images\hand_1583.png,"222,341","241,333","256,321","266,308","266,294","250,300","260,284","262,295","259,306","243,298","254,280","256,294","254,305","233,297","245,281","249,296","247,308","221,299","233,289","240,299","240,309"
cursor,hand_images\hand_1584.png,"233,347","253,345","270,335","281,323","285,310","271,314","283,301","293,293","300,286","263,310","276,295","275,309","271,320","254,308","267,295","267,310","262,321","242,307","255,298","259,310","257,319"
cursor,hand_images\hand_1585.png,"212,335","232,330","250,319","260,306","260,293","247,301","256,286","260,292","259,300","239,297","249,278","252,289","249,300","229,296","240,278","243,291","241,302","218,296","228,285","233,294","233,303"
cursor,hand_images\hand_1586.png,"181,322","200,316","216,302","222,287","221,276","213,283","222,266","228,255","233,247","205,280","213,263","218,268","220,277","194,281","203,263","206,273","206,285","183,283","190,271","195,278","196,287"
cursor,hand_images\hand_1587.png,"162,316","180,307","193,292","199,275","195,263","192,276","201,259","204,247","207,238","182,274","187,257","191,260","193,266","172,275","177,257","181,266","181,277","160,277","165,265","170,272","171,281"
cursor,hand_images\hand_1588.png,"137,312","154,301","164,284","166,265","160,253","162,270","167,252","169,239","169,228","152,269","154,250","156,256","156,264","141,271","143,253","146,262","148,273","130,274","133,263","137,268","140,276"
cursor,hand_images\hand_1589.png,"122,311","136,298","145,279","144,261","135,250","142,266","144,247","142,235","140,225","131,266","129,250","131,256","132,264","121,270","118,255","122,263","125,272","109,276","109,265","114,269","119,275"
cursor,hand_images\hand_1590.png,"117,312","130,297","137,279","135,261","126,251","133,266","134,247","131,235","128,226","122,267","121,250","123,257","125,266","112,271","109,255","113,264","117,273","101,277","101,267","106,271","111,278"
cursor,hand_images\hand_1591.png,"117,312","131,299","136,279","134,260","125,251","132,267","133,248","130,235","127,225","122,269","119,252","121,256","123,264","112,273","109,257","113,263","118,273","101,279","101,268","106,271","111,278"
cursor,hand_images\hand_1592.png,"136,312","152,299","160,279","160,261","152,250","154,268","157,251","157,238","156,228","144,269","144,251","148,254","151,260","134,272","134,255","140,260","143,270","123,277","126,265","132,268","136,276"
cursor,hand_images\hand_1593.png,"156,314","173,302","182,283","185,265","179,253","175,271","180,253","183,240","185,230","166,270","166,252","173,253","178,257","155,273","157,255","164,262","168,272","144,278","148,265","155,269","160,277"
cursor,hand_images\hand_1594.png,"200,327","217,318","232,304","240,290","235,279","223,286","227,269","235,273","239,281","215,284","220,264","228,272","231,282","205,285","210,266","219,276","222,288","193,289","201,275","210,282","214,291"
cursor,hand_images\hand_1595.png,"238,347","257,340","273,329","282,315","280,302","266,306","274,291","280,293","282,298","258,304","268,287","273,299","272,310","248,303","259,288","264,302","264,315","236,305","248,295","255,305","256,315"
