Gesture,Image Name,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
dubble_click,hand_images\hand_1827.png,"77,316","91,302","99,285","92,268","80,263","100,264","104,244","105,232","105,221","89,261","93,240","94,227","96,215","77,264","81,244","84,230","87,218","65,271","64,259","69,258","74,261"
dubble_click,hand_images\hand_1828.png,"73,315","87,301","94,283","87,267","74,262","92,263","95,243","95,231","94,220","81,262","85,241","86,228","87,216","70,265","71,245","74,233","76,222","57,272","55,260","59,261","63,265"
dubble_click,hand_images\hand_1829.png,"69,315","81,297","84,282","73,267","61,262","81,260","80,241","77,229","74,219","69,260","69,240","68,228","68,216","58,265","58,246","58,234","59,224","47,273","44,260","47,258","52,259"
dubble_click,hand_images\hand_1830.png,"68,315","80,297","84,282","73,267","61,262","81,262","80,241","78,229","75,219","69,261","70,240","68,227","67,215","58,265","57,247","57,234","58,223","47,274","45,261","49,259","54,262"
dubble_click,hand_images\hand_1831.png,"91,317","104,303","111,283","99,269","82,264","111,260","112,243","111,231","109,221","99,258","101,240","100,229","99,218","86,262","89,244","90,233","89,221","74,272","79,266","84,271","87,276"
dubble_click,hand_images\hand_1832.png,"117,327","134,317","146,298","137,281","122,275","150,275","154,258","156,247","157,236","138,272","146,255","150,245","153,234","126,273","134,258","139,246","143,234","113,278","118,274","122,279","123,283"
dubble_click,hand_images\hand_1833.png,"143,370","162,365","178,353","177,338","168,327","189,321","202,304","208,293","213,282","178,315","191,297","198,285","204,273","165,314","178,297","186,287","193,278","149,317","157,306","162,314","165,325"
dubble_click,hand_images\hand_1834.png,"146,374","165,372","184,361","184,344","174,331","192,331","205,313","213,302","219,290","182,323","196,303","204,290","211,277","169,320","184,301","195,289","204,278","154,322","163,310","167,319","169,330"
dubble_click,hand_images\hand_1835.png,"155,386","174,386","196,376","202,361","193,351","208,344","221,329","229,320","237,312","198,336","214,320","223,311","232,303","185,333","200,317","211,309","221,302","168,335","180,324","184,333","185,342"
dubble_click,hand_images\hand_1836.png,"175,379","187,385","205,380","212,368","208,356","215,350","230,338","240,330","248,324","208,342","225,328","237,321","249,314","197,338","213,322","226,314","238,308","182,338","195,330","198,340","199,351"
dubble_click,hand_images\hand_1837.png,"163,386","182,387","204,381","213,369","208,358","215,350","230,337","239,330","248,323","208,342","226,327","238,319","248,312","197,339","214,322","226,315","236,309","182,338","196,330","199,340","199,351"
dubble_click,hand_images\hand_1838.png,"172,376","183,383","202,380","210,370","206,358","213,351","229,340","241,333","250,328","206,343","224,330","238,323","251,318","195,338","213,323","227,317","238,313","181,337","194,331","197,341","197,352"
dubble_click,hand_images\hand_1839.png,"161,382","179,384","201,380","211,370","206,360","214,350","231,338","242,332","252,328","207,343","227,329","240,322","252,317","196,338","215,323","228,317","240,312","181,337","194,330","196,340","196,351"
dubble_click,hand_images\hand_1840.png,"185,349","197,352","214,345","218,334","214,324","220,318","233,304","242,295","249,288","211,312","225,296","235,287","244,280","200,309","211,293","221,285","229,280","186,311","195,302","200,308","203,315"
dubble_click,hand_images\hand_1841.png,"169,362","194,357","214,348","219,333","211,325","220,317","233,303","241,294","249,286","211,311","226,295","235,286","244,278","200,309","212,293","221,285","228,279","186,311","196,300","200,307","202,316"
dubble_click,hand_images\hand_1842.png,"197,346","216,341","233,329","239,314","234,304","235,299","248,282","256,272","263,262","226,294","240,275","250,263","258,254","215,294","227,273","238,262","246,253","201,298","212,284","220,290","225,299"
dubble_click,hand_images\hand_1843.png,"220,347","241,343","262,331","268,314","256,305","265,299","277,283","285,273","293,264","255,293","269,275","280,265","290,256","242,292","254,272","267,262","277,255","227,295","239,281","246,290","249,301"
dubble_click,hand_images\hand_1844.png,"276,360","290,365","311,359","319,348","314,338","313,333","328,322","341,315","351,310","305,326","323,313","337,305","350,299","295,321","312,307","326,299","339,295","281,318","295,311","305,312","312,316"
dubble_click,hand_images\hand_1845.png,"257,365","280,365","300,355","310,344","310,333","309,328","329,316","341,310","352,304","304,320","327,306","342,300","355,295","292,316","315,300","330,294","344,291","277,316","293,312","302,322","307,333"
dubble_click,hand_images\hand_1846.png,"299,365","320,369","344,366","358,355","354,341","354,337","373,326","386,321","398,317","348,329","370,315","385,309","397,305","338,323","358,306","375,300","388,296","324,320","344,314","348,324","347,335"
dubble_click,hand_images\hand_1847.png,"316,376","334,385","357,384","374,377","377,364","370,360","391,353","405,351","417,349","367,351","392,342","408,340","420,338","360,344","383,331","399,329","412,328","350,338","369,335","372,347","369,359"
dubble_click,hand_images\hand_1848.png,"327,359","346,365","369,363","385,355","386,342","378,338","398,330","411,328","422,326","375,329","398,320","413,317","426,315","368,323","388,310","404,307","416,305","357,317","376,314","380,325","379,336"
dubble_click,hand_images\hand_1849.png,"311,319","333,316","355,307","361,292","353,281","358,278","374,265","385,258","394,252","350,271","367,255","379,246","389,239","339,268","354,251","367,244","378,238","325,270","340,258","347,267","350,277"
dubble_click,hand_images\hand_1850.png,"287,306","310,298","329,284","333,268","325,257","328,256","341,240","350,231","358,223","319,251","333,231","343,220","352,211","308,250","319,229","330,220","340,213","294,253","304,238","314,243","321,252"
dubble_click,hand_images\hand_1851.png,"254,305","275,293","291,275","294,258","284,247","287,246","296,228","304,216","310,205","277,243","287,222","295,210","303,200","265,244","273,224","282,214","291,206","251,249","257,236","267,236","275,240"
dubble_click,hand_images\hand_1852.png,"140,296","158,286","168,267","163,248","150,243","163,242","168,220","170,206","171,195","151,239","156,216","158,201","160,188","139,242","141,219","145,205","149,193","127,251","128,234","135,234","142,239"
dubble_click,hand_images\hand_1853.png,"199,305","216,293","228,277","235,265","239,257","214,249","219,227","225,214","231,204","206,248","214,225","223,213","231,204","197,252","203,231","215,231","224,234","188,258","192,241","202,240","211,242"
dubble_click,hand_images\hand_1854.png,"247,306","270,298","287,284","292,268","287,257","286,257","298,241","306,230","314,220","278,251","290,232","299,221","307,211","267,250","278,230","288,220","297,212","255,253","264,239","272,242","278,250"
dubble_click,hand_images\hand_1855.png,"266,320","288,315","309,303","316,287","307,276","310,274","324,257","334,247","342,238","301,267","316,247","326,236","335,228","289,265","302,244","315,234","324,226","275,267","286,255","296,262","301,272"
dubble_click,hand_images\hand_1856.png,"281,323","301,321","323,311","331,296","324,284","325,279","341,263","350,253","359,245","316,273","333,253","343,242","353,232","304,271","318,251","330,240","341,231","290,273","302,260","311,269","316,281"
dubble_click,hand_images\hand_1857.png,"257,315","280,309","300,295","303,278","294,267","302,262","315,246","324,237","331,228","292,256","306,237","315,227","324,218","279,256","290,236","302,228","312,221","262,261","272,247","282,252","290,260"
dubble_click,hand_images\hand_1858.png,"210,301","231,289","250,271","249,252","237,243","246,242","256,223","264,212","270,203","235,237","247,216","254,203","260,191","222,238","231,217","241,206","249,195","207,244","213,230","223,235","231,243"
dubble_click,hand_images\hand_1859.png,"168,311","188,295","198,276","194,258","182,251","194,252","200,230","204,218","206,206","182,250","189,227","195,213","199,201","171,254","173,232","180,224","186,219","157,262","158,244","166,243","172,248"
dubble_click,hand_images\hand_1860.png,"143,315","161,301","172,281","165,263","152,256","167,257","172,236","174,223","175,211","154,255","160,232","162,219","165,206","142,259","145,236","149,223","153,212","129,267","130,250","136,251","142,255"
dubble_click,hand_images\hand_1861.png,"139,324","157,312","170,292","165,274","151,267","166,268","172,246","175,233","177,222","153,265","159,242","163,228","166,216","141,268","144,245","149,231","153,221","128,275","128,260","135,259","141,263"
dubble_click,hand_images\hand_1862.png,"154,315","172,304","188,287","184,266","170,261","185,260","193,240","197,227","200,216","173,256","182,233","187,220","191,207","161,258","166,236","173,222","179,210","146,264","150,247","158,250","163,257"
dubble_click,hand_images\hand_1863.png,"182,309","203,299","221,281","221,262","208,255","219,256","230,238","237,226","243,216","208,252","221,230","228,217","233,205","197,252","206,230","214,218","221,206","182,256","188,241","195,245","199,252"
dubble_click,hand_images\hand_1864.png,"207,313","229,308","251,295","257,274","245,264","252,263","265,244","273,233","280,223","242,256","257,235","267,223","275,212","230,256","242,234","253,223","263,213","214,260","226,242","232,250","235,262"
dubble_click,hand_images\hand_1865.png,"205,290","224,277","238,257","234,238","221,230","237,225","243,207","247,196","250,186","225,222","232,202","237,191","242,180","212,225","217,204","224,193","230,183","197,233","203,216","211,221","216,229"
dubble_click,hand_images\hand_1866.png,"188,285","206,270","220,249","215,231","202,223","215,224","221,203","225,189","227,178","203,222","211,199","215,185","218,174","191,225","197,202","203,188","209,177","176,233","178,217","185,217","192,221"
dubble_click,hand_images\hand_1867.png,"150,280","167,266","177,245","171,228","159,220","174,222","179,201","180,188","181,176","162,220","167,197","169,182","171,170","150,223","153,202","156,188","160,177","136,231","135,218","140,215","146,215"
dubble_click,hand_images\hand_1868.png,"100,300","114,284","120,263","111,248","98,243","117,243","119,222","118,210","117,199","105,241","108,219","108,205","108,193","93,245","94,226","96,214","97,204","81,252","80,241","84,237","88,237"
dubble_click,hand_images\hand_1869.png,"89,288","104,273","110,252","101,235","88,229","106,235","108,214","107,201","106,190","94,234","96,211","95,197","96,185","83,237","82,215","83,202","83,191","70,243","67,229","68,225","68,223"
dubble_click,hand_images\hand_1870.png,"96,268","111,255","118,236","110,219","98,214","118,216","121,198","122,187","122,177","107,214","110,194","111,181","112,171","95,217","97,197","99,185","100,175","81,223","81,210","84,211","85,215"
dubble_click,hand_images\hand_1871.png,"98,243","115,232","123,215","119,197","111,187","125,193","131,172","133,159","134,147","114,189","119,167","122,153","124,140","102,191","105,169","108,156","110,146","88,196","89,181","94,181","98,184"
dubble_click,hand_images\hand_1872.png,"100,226","117,215","126,198","119,181","107,172","133,178","140,159","142,145","142,133","122,174","129,153","132,139","135,126","110,174","115,153","119,141","122,131","96,178","98,166","102,167","105,171"
dubble_click,hand_images\hand_1873.png,"104,222","122,209","130,190","121,174","109,168","137,172","143,152","145,138","146,127","125,167","132,146","134,132","137,120","112,168","118,147","122,135","125,124","98,172","100,160","104,160","108,163"
dubble_click,hand_images\hand_1874.png,"122,235","139,224","148,205","139,187","125,178","152,184","157,162","159,147","159,134","140,180","147,157","150,142","153,129","127,181","133,158","137,144","142,131","112,187","113,173","119,177","123,184"
dubble_click,hand_images\hand_1875.png,"157,252","174,240","184,221","176,204","161,198","185,194","189,175","190,163","190,152","173,191","179,171","181,160","183,149","160,194","165,175","169,164","172,153","146,202","149,192","153,194","155,197"
dubble_click,hand_images\hand_1876.png,"179,207","195,204","203,197","203,187","196,180","202,175","212,153","216,139","218,128","193,169","201,147","205,132","209,120","182,168","186,147","191,134","197,123","170,171","168,162","171,165","175,170"
dubble_click,hand_images\hand_1877.png,"169,228","188,215","200,199","195,179","182,170","203,175","212,153","215,139","216,126","191,170","201,147","204,132","208,118","178,171","184,149","190,134","194,121","163,176","166,161","172,162","177,168"
dubble_click,hand_images\hand_1878.png,"171,259","188,249","202,230","195,211","181,201","205,205","212,182","214,167","216,154","192,200","199,176","203,160","206,147","178,200","183,177","188,163","192,150","163,206","165,192","168,196","170,203"
dubble_click,hand_images\hand_1879.png,"183,211","199,212","213,205","220,194","221,186","218,183","229,165","235,153","239,144","208,176","217,157","222,145","226,135","195,174","202,155","207,144","212,135","182,176","184,166","185,168","185,173"
dubble_click,hand_images\hand_1880.png,"182,233","201,225","215,208","211,189","200,179","221,184","231,164","237,151","242,140","209,178","218,156","223,141","227,128","196,178","205,155","210,143","214,132","181,181","185,165","186,170","185,177"
dubble_click,hand_images\hand_1881.png,"200,250","220,242","233,225","230,207","218,199","237,199","246,180","250,167","253,156","226,193","234,172","238,158","242,145","213,193","219,173","225,161","229,150","198,197","202,182","207,184","209,189"
dubble_click,hand_images\hand_1882.png,"236,238","257,225","270,210","269,192","258,181","268,188","279,167","285,154","290,143","258,182","270,161","277,148","283,136","247,182","256,161","263,149","269,139","232,188","240,169","247,170","250,177"
dubble_click,hand_images\hand_1883.png,"244,241","266,229","281,214","281,193","268,183","278,188","286,167","291,155","295,144","267,182","276,161","282,149","288,138","255,183","262,159","269,150","276,143","241,187","247,168","253,171","256,181"
dubble_click,hand_images\hand_1884.png,"255,292","276,280","292,262","293,243","281,233","286,232","296,212","302,200","308,189","276,228","286,205","293,192","299,180","264,230","272,207","280,195","287,185","249,237","256,219","266,223","274,233"
dubble_click,hand_images\hand_1885.png,"289,299","311,292","330,278","338,262","331,251","328,251","342,236","351,226","358,216","321,245","334,225","344,214","353,204","310,243","321,221","333,213","342,206","297,245","308,231","317,236","323,245"
dubble_click,hand_images\hand_1886.png,"306,313","327,308","345,295","355,279","349,266","339,267","352,249","361,239","369,231","332,262","345,239","355,228","363,219","323,261","333,237","345,226","354,219","311,263","325,246","334,253","339,265"
dubble_click,hand_images\hand_1887.png,"296,283","315,278","335,264","341,246","332,234","330,236","343,219","351,210","358,202","321,230","334,210","344,199","353,191","311,228","321,207","333,197","342,191","299,230","309,215","318,221","324,230"
dubble_click,hand_images\hand_1888.png,"273,301","292,295","309,280","316,264","312,252","305,250","318,230","326,218","334,208","296,245","309,220","320,207","329,197","285,244","295,217","308,205","317,198","272,247","284,229","293,235","298,246"
dubble_click,hand_images\hand_1889.png,"245,333","265,326","282,309","287,293","280,284","279,277","291,257","299,244","305,233","268,273","278,248","287,234","295,224","256,274","264,249","275,236","284,227","241,280","249,264","259,267","266,274"
dubble_click,hand_images\hand_1890.png,"208,296","233,283","251,267","253,250","244,239","247,239","259,218","269,206","277,198","237,235","251,213","263,203","272,196","226,236","236,213","248,206","258,204","212,241","219,224","228,225","236,233"
dubble_click,hand_images\hand_1891.png,"166,254","186,242","201,224","192,206","177,197","206,199","213,178","216,166","218,154","193,195","202,173","205,160","208,148","179,196","184,177","188,165","191,154","164,200","167,192","171,197","174,202"
dubble_click,hand_images\hand_1892.png,"150,255","167,242","178,224","172,204","159,195","179,200","184,178","186,163","187,150","166,197","172,173","175,157","178,143","153,198","157,175","161,160","165,148","139,204","139,188","145,187","150,191"
dubble_click,hand_images\hand_1893.png,"203,244","224,233","241,214","238,195","223,186","241,188","249,169","253,157","256,146","230,183","240,162","246,150","251,139","217,181","227,162","234,151","240,141","202,184","210,173","217,175","221,179"
dubble_click,hand_images\hand_1894.png,"250,260","274,248","289,229","288,210","283,198","289,207","302,189","310,178","317,168","279,201","291,179","300,166","308,156","267,199","277,176","287,164","296,156","252,200","256,183","262,181","268,183"
dubble_click,hand_images\hand_1895.png,"294,270","319,262","337,242","343,222","333,209","333,217","346,198","355,186","363,176","324,210","338,187","348,174","356,163","313,208","324,184","335,172","344,162","298,210","307,193","316,197","322,207"
dubble_click,hand_images\hand_1896.png,"309,277","335,272","359,257","365,237","357,222","357,228","371,210","381,198","390,188","347,220","361,198","372,185","381,176","335,217","348,194","360,182","370,174","321,218","333,204","341,208","346,217"
dubble_click,hand_images\hand_1897.png,"335,306","359,300","379,286","388,270","383,256","380,256","395,238","405,227","413,218","371,249","386,227","397,215","406,206","359,246","371,224","384,214","393,207","346,247","357,233","365,238","369,246"
dubble_click,hand_images\hand_1898.png,"342,321","365,318","387,306","397,289","393,275","385,276","401,259","413,250","422,242","378,269","394,248","407,237","417,228","368,266","382,244","397,234","408,228","355,266","368,251","377,257","382,268"
dubble_click,hand_images\hand_1899.png,"364,297","385,288","401,272","408,255","402,243","393,243","404,224","411,213","417,204","384,239","394,216","402,203","409,193","373,239","382,215","392,203","400,195","361,243","373,225","383,230","388,239"
dubble_click,hand_images\hand_1900.png,"402,247","414,244","425,238","432,234","436,230","420,216","428,203","432,194","436,186","413,213","418,197","424,186","429,178","404,215","408,200","415,189","421,182","397,221","404,219","414,222","422,227"
dubble_click,hand_images\hand_1901.png,"410,291","426,279","438,258","444,240","436,230","420,231","425,210","431,198","436,188","410,230","412,204","418,189","424,177","401,234","402,207","411,193","419,183","393,241","403,220","414,222","424,230"
dubble_click,hand_images\hand_1902.png,"427,239","436,237","444,235","451,237","456,239","446,216","454,204","458,197","461,190","440,212","447,198","451,189","455,182","434,211","438,199","442,191","446,184","427,213","431,206","434,203","438,201"
dubble_click,hand_images\hand_1903.png,"433,302","452,287","464,267","470,249","462,239","444,241","450,217","456,203","461,192","435,239","437,210","444,194","450,182","426,242","428,212","439,197","447,187","420,249","427,224","440,227","451,237"
dubble_click,hand_images\hand_1904.png,"458,354","479,344","497,325","506,308","497,300","481,292","491,269","501,255","510,244","472,289","480,261","491,246","502,236","461,291","468,261","483,248","496,241","453,299","467,278","480,286","490,300"
dubble_click,hand_images\hand_1905.png,"465,381","489,374","510,355","523,339","513,330","499,317","512,293","523,278","532,267","488,313","501,283","515,268","527,258","475,315","486,283","503,270","517,262","463,322","482,304","495,314","504,328"
dubble_click,hand_images\hand_1906.png,"486,346","482,346","485,346","493,353","500,361","497,321","510,309","520,303","529,298","504,321","519,309","531,301","541,295","509,322","523,311","533,304","543,299","511,324","521,316","529,310","537,306"
dubble_click,hand_images\hand_1907.png,"458,410","481,406","505,392","520,381","516,371","501,349","518,328","532,316","543,307","490,345","510,319","527,306","542,298","476,346","493,319","512,308","528,300","462,354","482,341","497,353","506,367"
dubble_click,hand_images\hand_1908.png,"493,368","488,363","487,358","491,357","496,359","500,335","513,322","523,315","532,310","510,338","523,324","535,316","545,309","516,342","529,330","538,323","547,318","520,348","529,341","535,336","541,333"
dubble_click,hand_images\hand_1909.png,"462,421","488,416","512,404","525,393","518,383","507,363","524,341","536,329","547,319","496,358","515,333","530,319","544,310","482,359","498,333","515,322","531,313","467,365","489,352","502,363","508,379"
dubble_click,hand_images\hand_1910.png,"433,398","457,393","483,378","493,361","481,351","480,335","495,314","505,300","514,289","468,330","483,304","494,289","504,277","455,332","468,307","483,293","494,281","439,338","456,325","467,334","473,346"
dubble_click,hand_images\hand_1911.png,"372,360","400,359","425,342","431,322","416,312","426,305","444,284","456,272","466,261","416,297","434,272","446,257","456,244","403,295","417,270","430,256","440,244","386,298","395,281","401,289","403,301"
dubble_click,hand_images\hand_1912.png,"335,346","361,349","388,337","396,317","386,304","398,300","418,282","431,271","443,261","387,290","409,268","423,256","436,245","374,286","391,263","405,251","417,240","355,286","370,272","374,283","374,295"
dubble_click,hand_images\hand_1913.png,"318,292","335,297","348,294","354,284","354,273","352,275","368,258","378,246","385,235","345,269","365,252","378,240","389,230","334,266","351,250","363,241","374,234","321,264","327,257","333,261","337,266"
dubble_click,hand_images\hand_1914.png,"299,328","325,328","349,317","354,299","345,286","357,284","377,267","389,255","398,244","346,275","366,253","379,240","390,229","333,271","350,248","364,236","375,227","317,270","329,257","335,265","337,276"
dubble_click,hand_images\hand_1915.png,"251,302","274,298","293,282","291,262","279,251","305,250","317,232","325,220","331,210","293,241","307,221","315,209","323,199","279,238","290,219","298,209","305,201","262,241","267,231","270,231","273,232"
dubble_click,hand_images\hand_1916.png,"225,289","249,283","267,269","265,250","256,237","279,236","290,218","296,207","300,196","266,228","278,209","285,197","293,187","251,227","259,207","267,198","274,189","234,231","240,220","244,221","247,223"
dubble_click,hand_images\hand_1917.png,"161,267","154,242","160,218","170,209","178,206","182,200","187,181","190,170","193,160","194,206","206,186","212,173","216,160","201,217","211,197","214,181","215,166","204,232","198,218","184,213","172,210"
dubble_click,hand_images\hand_1918.png,"129,260","149,248","160,225","151,204","135,196","161,200","167,177","169,163","171,151","148,196","154,172","157,157","160,144","135,197","137,173","142,159","143,146","119,204","121,190","127,194","131,201"
dubble_click,hand_images\hand_1919.png,"110,232","131,219","143,199","135,180","121,171","144,175","152,151","156,135","158,120","131,170","140,144","144,127","149,112","117,171","122,146","128,131","132,118","102,178","105,161","112,165","118,173"
dubble_click,hand_images\hand_1920.png,"109,220","128,204","138,187","131,165","116,157","144,161","151,136","154,121","155,107","129,155","137,130","140,115","143,99","115,157","120,135","125,120","128,107","99,165","101,149","105,147","108,150"
dubble_click,hand_images\hand_1921.png,"114,221","133,209","144,188","137,168","123,158","152,168","161,143","164,127","166,114","140,162","149,138","153,121","156,107","125,162","133,138","138,124","142,110","110,167","113,153","115,156","115,161"
dubble_click,hand_images\hand_1922.png,"118,248","134,235","143,215","134,194","121,184","149,191","154,166","155,150","155,136","135,186","141,161","143,144","145,130","122,189","125,164","127,149","129,137","107,195","107,180","110,181","112,184"
dubble_click,hand_images\hand_1923.png,"114,225","132,213","141,193","132,174","119,165","145,168","152,144","153,129","153,115","132,164","139,138","141,120","143,105","118,165","123,141","126,126","128,114","103,171","104,157","108,157","110,161"
dubble_click,hand_images\hand_1924.png,"110,274","127,260","132,238","119,221","104,215","135,210","138,185","139,170","138,156","121,208","123,180","124,163","124,146","108,211","109,184","110,169","111,154","94,220","91,202","97,208","102,219"
dubble_click,hand_images\hand_1925.png,"116,261","134,250","142,230","133,210","121,198","148,202","152,177","153,161","152,146","134,197","139,171","140,154","142,138","119,200","123,174","125,159","127,146","105,206","104,193","106,195","107,199"
dubble_click,hand_images\hand_1926.png,"128,257","147,245","156,224","143,205","129,196","160,199","166,174","167,158","168,144","146,195","152,169","154,152","156,136","132,196","136,170","139,154","141,140","117,202","117,187","122,194","125,203"
dubble_click,hand_images\hand_1927.png,"131,292","147,282","157,260","146,241","130,234","158,230","162,205","164,190","164,176","144,227","148,201","150,185","151,171","130,230","133,205","135,191","136,178","116,238","117,223","122,228","125,237"
dubble_click,hand_images\hand_1928.png,"136,309","153,298","166,280","158,262","143,256","163,249","168,226","170,212","171,200","149,246","153,220","155,204","157,191","136,249","138,225","141,210","144,198","123,258","123,243","129,247","133,255"
dubble_click,hand_images\hand_1929.png,"138,341","156,329","169,310","164,292","150,287","163,283","171,261","174,248","177,237","150,280","157,257","160,242","164,231","138,284","141,262","145,247","150,236","125,293","127,280","133,278","138,279"
dubble_click,hand_images\hand_1930.png,"130,335","149,323","163,304","157,286","144,279","159,280","166,258","170,246","173,235","146,277","154,253","158,239","163,227","134,279","138,255","144,242","150,231","121,285","124,270","131,273","138,280"
dubble_click,hand_images\hand_1931.png,"137,336","156,324","170,308","167,291","156,284","167,283","176,262","180,250","184,240","156,279","165,256","170,244","174,233","145,281","149,259","155,246","161,234","131,288","135,270","141,273","147,282"
dubble_click,hand_images\hand_1932.png,"94,323","104,309","107,289","94,275","80,270","103,262","101,241","98,227","95,216","90,261","89,239","86,225","85,213","78,267","74,246","72,233","70,223","66,278","62,268","66,269","70,272"
dubble_click,hand_images\hand_1933.png,"89,323","102,307","105,287","95,272","80,267","102,261","101,240","99,227","96,215","89,260","89,238","87,224","87,211","76,266","76,245","76,232","77,222","64,275","63,267","67,266","70,267"
dubble_click,hand_images\hand_1934.png,"100,328","115,314","123,295","112,278","97,273","120,268","123,245","124,232","124,220","107,266","110,243","111,228","112,215","94,271","95,248","97,234","99,221","81,280","80,266","87,268","93,274"
dubble_click,hand_images\hand_1935.png,"118,334","134,324","146,305","137,289","123,283","145,278","152,257","155,244","156,232","133,275","140,252","143,238","145,226","120,277","124,257","129,245","132,235","106,285","107,274","112,275","116,279"
dubble_click,hand_images\hand_1936.png,"147,330","163,320","177,306","172,292","162,285","178,277","187,258","194,247","200,238","167,274","176,250","182,237","188,226","155,275","161,252","168,239","175,229","141,281","144,266","152,269","159,275"
dubble_click,hand_images\hand_1937.png,"179,317","198,306","214,288","210,269","199,261","211,264","220,243","226,231","231,221","200,260","210,236","215,223","220,211","188,261","194,237","202,224","208,213","174,266","179,249","187,252","193,260"
dubble_click,hand_images\hand_1938.png,"223,298","243,283","256,264","256,249","248,242","251,242","256,220","259,207","262,196","242,240","249,216","254,202","259,192","231,243","236,219","243,207","250,197","218,249","218,233","223,230","229,230"
dubble_click,hand_images\hand_1939.png,"247,272","269,264","287,247","287,229","276,219","284,219","294,199","301,187","307,176","272,213","282,190","289,177","295,165","259,214","267,190","274,177","281,167","244,218","248,199","255,202","260,209"
dubble_click,hand_images\hand_1940.png,"272,264","294,254","312,235","314,212","300,203","307,207","317,186","324,174","331,163","296,202","306,177","312,163","318,150","283,202","291,178","300,164","306,153","269,206","276,188","284,193","289,204"
dubble_click,hand_images\hand_1941.png,"290,265","313,255","331,236","330,213","315,204","324,206","335,185","342,172","348,160","313,202","324,177","330,163","336,150","301,203","307,178","316,163","322,151","286,209","292,189","302,193","308,203"
dubble_click,hand_images\hand_1942.png,"316,272","339,264","359,246","361,228","352,216","354,216","367,197","375,185","382,174","344,210","356,186","364,172","371,161","332,208","342,185","351,172","359,162","318,212","326,197","334,202","340,211"
dubble_click,hand_images\hand_1943.png,"319,303","341,296","362,280","366,263","355,253","358,248","373,228","383,216","392,207","347,241","359,217","369,203","377,192","334,241","344,217","357,204","367,194","319,245","329,231","341,237","349,248"
dubble_click,hand_images\hand_1944.png,"278,310","300,299","318,280","318,262","305,253","319,244","329,225","336,214","342,203","306,238","315,215","323,201","329,189","291,240","297,216","307,204","315,194","274,249","280,231","291,237","299,247"
dubble_click,hand_images\hand_1945.png,"218,308","241,295","255,275","252,258","238,252","251,247","262,227","270,215","275,204","239,241","248,217","254,202","259,189","226,242","232,218","240,205","247,194","211,249","214,233","222,237","227,246"
dubble_click,hand_images\hand_1946.png,"174,304","192,292","204,275","200,259","190,250","203,248","211,226","215,213","218,201","191,245","199,221","203,207","208,195","178,247","184,224","189,211","194,200","164,253","167,239","173,239","179,243"
dubble_click,hand_images\hand_1947.png,"150,303","166,292","178,272","174,253","160,246","179,249","186,228","190,216","193,205","167,245","173,222","177,206","180,194","154,247","157,225","162,210","166,199","140,253","141,240","147,241","153,246"
dubble_click,hand_images\hand_1948.png,"127,312","143,302","154,282","147,263","134,255","153,259","159,237","160,223","161,211","140,255","145,232","148,217","150,204","128,258","131,235","134,221","137,210","115,264","115,250","120,251","124,257"
dubble_click,hand_images\hand_1949.png,"136,305","153,294","165,276","157,257","142,250","165,252","171,231","174,218","175,207","152,249","158,225","160,211","162,198","139,251","142,228","146,213","149,201","125,257","124,244","129,244","133,248"
dubble_click,hand_images\hand_1950.png,"175,303","194,291","208,271","201,254","188,249","210,248","219,228","224,214","227,203","197,243","207,222","212,207","215,196","184,244","190,223","196,210","201,199","169,249","174,237","180,236","184,237"
dubble_click,hand_images\hand_1951.png,"240,309","261,298","277,278","280,260","272,252","274,250","286,231","297,219","306,209","266,246","279,224","291,212","300,203","255,247","267,224","280,215","290,208","240,253","248,235","258,239","265,248"
dubble_click,hand_images\hand_1952.png,"271,311","294,305","315,288","319,270","308,259","315,258","328,240","336,229","343,219","305,251","318,230","327,217","334,206","292,251","302,229","312,218","320,209","277,254","285,237","294,242","299,250"
dubble_click,hand_images\hand_1953.png,"290,326","312,320","330,307","337,290","329,278","331,275","345,258","354,248","362,238","321,269","335,246","345,234","354,224","309,268","318,244","329,234","339,226","294,272","303,255","313,261","318,272"
dubble_click,hand_images\hand_1954.png,"311,308","333,302","352,288","360,270","350,260","349,258","362,239","371,228","378,218","339,252","353,229","363,216","371,205","328,251","339,226","350,214","359,204","314,254","326,236","334,243","338,255"
dubble_click,hand_images\hand_1955.png,"321,298","342,289","359,272","364,254","353,244","354,241","366,222","373,210","380,200","344,236","353,213","361,199","367,188","332,237","341,212","350,199","358,189","318,243","326,225","335,229","341,240"
dubble_click,hand_images\hand_1956.png,"334,262","355,252","370,231","370,209","357,202","360,202","369,181","375,168","380,156","348,199","356,174","362,159","368,147","336,201","340,174","348,159","353,148","322,207","328,186","338,190","345,200"
dubble_click,hand_images\hand_1957.png,"370,191","374,197","381,202","383,203","384,204","391,185","396,179","398,173","400,169","385,176","392,167","395,162","398,158","378,171","385,162","388,157","391,153","370,168","373,161","375,157","377,153"
dubble_click,hand_images\hand_1958.png,"352,269","374,258","390,238","393,216","380,206","379,210","388,189","395,176","402,165","368,205","377,180","385,165","391,154","356,206","362,179","371,165","378,154","342,211","350,192","361,196","369,205"
